YYYY-MM-DD       JulianDate          Filter  Target
2020-03-25       2458934.27372       R       3C279       
2020-03-25       2458934.29323       R       3C345       
2020-03-25       2458934.29549       R       3C345       
2020-03-25       2458934.30831       R       3C371       
2020-03-25       2458934.31057       R       3C371       
2020-03-25       2458934.25624       R       4C29-45     
2020-03-25       2458934.25851       R       4C29-45     
2020-03-25       2458934.33714       R       4C29-45     
2020-03-25       2458934.33941       R       4C29-45     
2020-03-25       2458934.28831       R       4C38-41     
2020-03-25       2458934.29071       R       4C38-41     
2020-03-25       2458934.30310       R       4C51-37     
2020-03-25       2458934.30537       R       4C51-37     
2020-03-25       2458934.24034       R       4C71-07     
2020-03-25       2458934.24262       R       4C71-07     
2020-03-25       2458934.28356       R       DA406       
2020-03-25       2458934.28583       R       DA406       
2020-03-25       2458934.27804       R       PKS1510-08   
2020-03-25       2458934.28031       R       PKS1510-08   
2020-03-25       2458934.25105       R       Mkn421      
2020-03-25       2458934.25332       R       Mkn421      
2020-03-25       2458934.33198       R       Mkn421      
2020-03-25       2458934.33425       R       Mkn421      
2020-03-25       2458934.29795       R       Mkn501      
2020-03-25       2458934.30022       R       Mkn501      
2020-03-25       2458934.15176       R       OJ248       
2020-03-25       2458934.15403       R       OJ248       
2020-03-25       2458934.14089       R       OJ49        
2020-03-25       2458934.14317       R       OJ49        
2020-03-25       2458934.26100       R       ON231       
2020-03-25       2458934.26325       R       ON231       
2020-03-25       2458934.34190       R       ON231       
2020-03-25       2458934.34414       R       ON231       
2020-03-25       2458934.13571       R       S0735+17    
2020-03-25       2458934.13799       R       S0735+17    
2020-03-25       2458934.24578       R       S4_0954+65  
2020-03-25       2458934.24804       R       S4_0954+65  
2020-03-25       2458934.32676       R       S4_0954+65  
2020-03-25       2458934.32902       R       S4_0954+65  
2020-03-25       2458934.14637       R       S5_0716+71  
2020-03-25       2458934.14863       R       S5_0716+71  
2020-03-26       2458935.16242       R       4C71-07     
2020-03-26       2458935.16470       R       4C71-07     
2020-03-26       2458935.15236       R       OJ248       
2020-03-26       2458935.15463       R       OJ248       
2020-03-26       2458935.15709       R       OJ287       
2020-03-26       2458935.15935       R       OJ287       
2020-03-26       2458935.14152       R       OJ49        
2020-03-26       2458935.14377       R       OJ49        
2020-03-26       2458935.13632       R       S0735+17    
2020-03-26       2458935.13859       R       S0735+17    
2020-03-26       2458935.14697       R       S5_0716+71  
2020-03-26       2458935.14922       R       S5_0716+71  
2020-03-27       2458936.23192       R       3C273       
2020-03-27       2458936.23419       R       3C273       
2020-03-27       2458936.23704       R       3C279       
2020-03-27       2458936.22197       R       4C29-45     
2020-03-27       2458936.22422       R       4C29-45     
2020-03-27       2458936.20672       R       4C71-07     
2020-03-27       2458936.20900       R       4C71-07     
2020-03-27       2458936.21681       R       Mkn421      
2020-03-27       2458936.21907       R       Mkn421      
2020-03-27       2458936.19666       R       OJ248       
2020-03-27       2458936.19892       R       OJ248       
2020-03-27       2458936.20139       R       OJ287       
2020-03-27       2458936.20365       R       OJ287       
2020-03-27       2458936.16294       R       OJ49        
2020-03-27       2458936.16521       R       OJ49        
2020-03-27       2458936.22668       R       ON231       
2020-03-27       2458936.22894       R       ON231       
2020-03-27       2458936.15788       R       S0735+17    
2020-03-27       2458936.16017       R       S0735+17    
2020-03-27       2458936.21155       R       S4_0954+65  
2020-03-27       2458936.21380       R       S4_0954+65  
2020-03-27       2458936.16825       R       S5_0716+71  
2020-03-27       2458936.17053       R       S5_0716+71  
2020-03-28       2458937.21576       R       3C273       
2020-03-28       2458937.21802       R       3C273       
2020-03-28       2458937.22088       R       3C279       
2020-03-28       2458937.22314       R       3C279       
2020-03-28       2458937.24227       R       3C345       
2020-03-28       2458937.24451       R       3C345       
2020-03-28       2458937.30228       R       3C371       
2020-03-28       2458937.30455       R       3C371       
2020-03-28       2458937.20579       R       4C29-45     
2020-03-28       2458937.20804       R       4C29-45     
2020-03-28       2458937.23756       R       4C38-41     
2020-03-28       2458937.23981       R       4C38-41     
2020-03-28       2458937.25214       R       4C51-37     
2020-03-28       2458937.25441       R       4C51-37     
2020-03-28       2458937.19047       R       4C71-07     
2020-03-28       2458937.19274       R       4C71-07     
2020-03-28       2458937.23284       R       DA406       
2020-03-28       2458937.23509       R       DA406       
2020-03-28       2458937.22747       R       PKS1510-08   
2020-03-28       2458937.22973       R       PKS1510-08   
2020-03-28       2458937.37160       R       BL-Lacertae  
2020-03-28       2458937.37387       R       BL-Lacertae  
2020-03-28       2458937.20059       R       Mkn421      
2020-03-28       2458937.20286       R       Mkn421      
2020-03-28       2458937.24698       R       Mkn501      
2020-03-28       2458937.24925       R       Mkn501      
2020-03-28       2458937.18041       R       OJ248       
2020-03-28       2458937.18266       R       OJ248       
2020-03-28       2458937.18513       R       OJ287       
2020-03-28       2458937.18738       R       OJ287       
2020-03-28       2458937.02985       R       OJ49        
2020-03-28       2458937.03211       R       OJ49        
2020-03-28       2458937.21052       R       ON231       
2020-03-28       2458937.21279       R       ON231       
2020-03-28       2458937.02469       R       S0735+17    
2020-03-28       2458937.02696       R       S0735+17    
2020-03-28       2458937.19532       R       S4_0954+65  
2020-03-28       2458937.19758       R       S4_0954+65  
2020-03-28       2458937.03574       R       S5_0716+71  
2020-03-28       2458937.03801       R       S5_0716+71  
2020-03-29       2458938.29499       R       3C273       
2020-03-29       2458938.29726       R       3C273       
2020-03-29       2458938.30010       R       3C279       
2020-03-29       2458938.30236       R       3C279       
2020-03-29       2458938.34088       R       3C345       
2020-03-29       2458938.34315       R       3C345       
2020-03-29       2458938.36271       R       3C371       
2020-03-29       2458938.36497       R       3C371       
2020-03-29       2458938.28502       R       4C29-45     
2020-03-29       2458938.28729       R       4C29-45     
2020-03-29       2458938.32683       R       4C38-41     
2020-03-29       2458938.33806       R       4C38-41     
2020-03-29       2458938.35750       R       4C51-37     
2020-03-29       2458938.35977       R       4C51-37     
2020-03-29       2458938.19909       R       4C71-07     
2020-03-29       2458938.20135       R       4C71-07     
2020-03-29       2458938.26942       R       4C71-07     
2020-03-29       2458938.27169       R       4C71-07     
2020-03-29       2458938.31197       R       DA406       
2020-03-29       2458938.32313       R       DA406       
2020-03-29       2458938.30539       R       PKS1510-08   
2020-03-29       2458938.30765       R       PKS1510-08   
2020-03-29       2458938.36839       R       BL-Lacertae  
2020-03-29       2458938.37066       R       BL-Lacertae  
2020-03-29       2458938.27988       R       Mkn421      
2020-03-29       2458938.28214       R       Mkn421      
2020-03-29       2458938.35095       R       Mkn501      
2020-03-29       2458938.35323       R       Mkn501      
2020-03-29       2458938.18899       R       OJ248       
2020-03-29       2458938.19125       R       OJ248       
2020-03-29       2458938.19373       R       OJ287       
2020-03-29       2458938.19600       R       OJ287       
2020-03-29       2458937.99190       R       OJ49        
2020-03-29       2458937.99417       R       OJ49        
2020-03-29       2458938.17816       R       OJ49        
2020-03-29       2458938.18043       R       OJ49        
2020-03-29       2458938.28973       R       ON231       
2020-03-29       2458938.29199       R       ON231       
2020-03-29       2458937.98542       R       S0735+17    
2020-03-29       2458937.98767       R       S0735+17    
2020-03-29       2458938.20392       R       S4_0954+65  
2020-03-29       2458938.20618       R       S4_0954+65  
2020-03-29       2458938.27462       R       S4_0954+65  
